target_id,SRR7478650,SRR7478651,SRR7478652,SRR7478653,SRR7478654,SRR7478655,SRR7478656,SRR7478657,SRR7478658,SRR7478659,SRR7478660,SRR7478661,SRR7478663,SRR7478664,SRR7478665,SRR7478666,SRR7478667,SRR7478668,SRR7478669,SRR7478670,SRR7478671,SRR7478672,SRR7478673,SRR7478675,SRR7478676,SRR7478677,SRR7478678,SRR7478682,SRR7478683,SRR7500695,SRR7500696,SRR7500697,SRR7500698,SRR7500704,SRR7500705,SRR7500706,SRR7500708,SRR7500709,SRR7500710,SRR7500711,SRR7500712,SRR7500713,SRR7500714,SRR7500718,SRR7500720,SRR7500722,SRR7500724,SRR7500725,SRR7500726,SRR7500729
OIT96304,7.25138,8.95825,7.72059,8.16441,6.71353,10.7488,9.93961,9.70776,8.72794,10.1889,10.52,8.80828,9.705680000000001,12.3008,11.1903,9.924710000000001,5.87752,5.9361,8.64958,7.22853,7.49578,9.56788,9.61557,4.966819999999999,4.30159,0.0,0.0,6.5736300000000005,7.11845,103.37299999999999,121.20299999999999,116.64299999999999,12.4047,4.08691,6.1502300000000005,30.1871,22.5111,22.0764,17.192999999999998,24.2824,19.1809,24.5484,8.88723,32.8262,48.3042,37.691,33.4193,40.5049,38.9017,31.8004
OIT96438,6.797839999999999,6.823339999999999,7.01883,6.78402,2.44562,2.87658,2.81202,2.17477,2.8904,2.5869,3.20516,4.47274,61.0421,54.8772,48.6734,33.5452,30.1595,28.485,36.1217,67.2936,68.105,69.876,77.9792,14.5651,16.1895,0.0,0.0,12.0168,16.4087,59.053000000000004,52.0648,57.9424,16.5348,3.89115,4.2941400000000005,14.7299,14.9574,10.6009,18.0064,11.1517,15.692,15.9882,6.769239999999999,24.0129,21.8217,16.7259,18.6122,16.1085,15.6182,15.6128
OIT96305,594.987,609.8340000000001,599.82,582.682,597.251,572.315,584.9019999999999,606.442,537.923,534.2719999999999,560.7919999999999,548.6709999999999,566.2669999999999,534.297,564.975,515.161,531.025,515.929,517.239,531.345,542.279,541.376,534.143,373.837,386.974,415.69199999999995,316.716,394.194,416.189,1325.37,1333.37,1323.82,508.214,1294.06,1297.2,2107.17,2095.71,2072.95,2069.55,2051.12,2055.43,2051.66,1157.93,490.01199999999994,484.708,886.993,895.325,857.6339999999999,850.8389999999999,840.682
OIT96306,13.2186,11.9991,12.3172,14.9889,12.8721,14.128,16.9711,12.9442,16.5779,15.2416,15.6084,12.2736,9.25729,9.897789999999999,8.25292,6.646789999999999,7.26702,7.95107,6.515,11.4752,9.70918,9.7422,9.324539999999999,8.49509,9.48992,0.0,0.0,10.5273,11.1947,55.9174,46.4309,48.0729,7.668639999999999,5.79,4.5414,5.63742,7.1062899999999996,7.91173,6.20012,5.44535,5.12371,6.15834,7.46638,8.70669,10.5718,6.48369,8.293619999999999,8.7161,6.00243,7.184660000000001
OIT96307,8.60699,6.44019,7.96536,6.663360000000001,10.9734,7.66122,8.60472,7.689939999999999,6.60065,7.62268,9.68058,7.2958300000000005,3.88991,3.9439900000000003,4.13085,2.61036,3.9921800000000003,2.99768,2.84504,5.40792,2.5535799999999997,3.00007,4.1258300000000006,4.87706,6.81495,13.0662,0.0,5.79617,4.20439,129.90200000000002,122.165,124.85,1.74007,2.86646,2.87575,3.96985,4.299919999999999,4.03927,2.41175,3.20586,2.59096,2.19588,3.2604900000000003,5.47093,4.29919,3.3102,2.41957,1.81014,2.04299,1.6123399999999999
OIT96308,27.9999,25.4208,27.3913,28.0477,25.6825,21.1367,25.9481,28.3428,25.8976,23.8381,31.0912,28.3885,6.41256,4.6252,7.972389999999999,6.647239999999999,6.45553,7.36569,6.89717,7.09698,8.15347,7.14231,5.1043,8.6842,7.70661,0.0,0.0,9.00421,10.6712,133.005,143.86,145.878,8.745519999999999,11.3813,7.22669,5.85267,7.5639199999999995,6.49638,11.3132,12.6886,12.2207,10.2337,10.7962,5.31602,4.3215,2.7728200000000003,3.64819,3.23473,3.13444,3.3494599999999997
OIT96309,16.3688,16.1314,16.6102,18.2166,15.2625,17.9801,16.2129,16.6052,16.4,17.1143,16.8389,17.0083,4.73461,5.46925,6.28484,5.95726,6.10687,5.85935,5.09241,7.28505,7.7131,7.507289999999999,7.24292,12.1903,8.370439999999999,12.4247,0.0,13.4282,13.0933,68.9434,66.1879,75.08800000000001,23.1649,2.862,2.4611,1.50997,2.29995,2.0485,1.72,2.47687,2.46374,2.27788,3.46516,5.54913,5.687790000000001,2.9728,4.60153,2.48627,2.7606599999999997,2.14644
OIT96310,10.7218,10.0087,11.585,10.6525,12.6801,12.5083,11.7909,12.1839,11.5248,13.2016,12.6181,11.9323,9.48789,11.2591,10.0756,8.70387,8.68131,9.01405,9.97558,9.77758,10.1886,11.251,9.784989999999999,11.4565,10.1166,4.47611,0.0,11.0471,11.0903,152.33700000000002,161.439,148.53799999999998,14.3064,6.38278,6.60049,1.9946,2.76193,2.95197,2.89168,2.19647,3.14069,3.00897,8.9356,10.2455,9.861189999999999,12.2217,12.1568,10.335,11.1243,11.415
OIT96311,662.74,682.548,679.003,648.318,711.435,693.4630000000001,697.0060000000001,717.015,700.808,702.085,707.923,725.321,383.486,391.153,384.73699999999997,314.014,308.319,328.23900000000003,317.835,362.564,357.65,364.853,355.04400000000004,271.23900000000003,276.996,280.45,224.727,354.658,348.365,514.258,498.085,492.69599999999997,519.014,611.43,595.4259999999999,480.49300000000005,484.733,512.812,521.964,519.038,523.663,513.424,571.356,465.926,474.24800000000005,521.979,518.284,532.62,513.947,509.157
OIT96312,841.0210000000001,826.4,855.807,834.68,868.8610000000001,897.227,877.091,907.803,801.232,813.23,807.1339999999999,811.2860000000001,305.105,314.465,325.39799999999997,252.476,268.825,271.711,273.045,331.605,320.92900000000003,317.62,340.108,365.022,354.176,319.99,0.0,370.57599999999996,371.916,719.422,676.873,653.025,584.841,815.52,822.049,1070.55,1066.66,1093.82,982.691,990.5239999999999,994.7,994.6139999999999,755.0830000000001,452.767,448.611,330.166,351.44199999999995,349.545,337.24300000000005,328.23199999999997
OIT96313,877.5060000000001,844.097,940.314,758.959,1209.21,1249.18,1355.17,1280.14,1144.2,1127.95,882.648,879.798,276.288,345.555,293.402,837.58,778.6339999999999,762.638,782.0210000000001,526.464,540.469,523.861,519.058,937.632,995.159,610.563,0.0,911.0239999999999,834.9730000000001,2258.64,2223.68,2692.64,1138.35,4165.68,3930.58,2708.36,2762.76,2692.81,3380.91,3342.51,3445.87,3404.77,5000.9,3161.51,3319.11,2895.95,2600.43,2734.91,2522.3,3013.68
OIT96314,141.392,134.263,135.865,135.783,144.034,142.49,139.947,140.703,137.969,133.346,132.881,137.56799999999998,151.096,155.718,155.116,111.84200000000001,113.59200000000001,114.85799999999999,110.506,155.67,153.631,148.137,151.113,118.86,116.26899999999999,161.194,356.746,134.715,136.77200000000002,231.422,226.463,229.96,120.62299999999999,149.197,152.468,169.62400000000002,173.50799999999998,163.099,202.25,205.517,192.13400000000001,201.94299999999998,141.741,52.8162,54.5751,51.9644,55.0794,56.1234,52.4922,49.6958
OIT96315,61.0071,61.9754,66.8475,68.3668,63.5408,64.9279,67.072,66.8307,55.1377,59.6166,62.6986,58.9503,49.9626,45.1854,42.6325,27.858,35.1408,32.6187,30.5725,41.022,42.8582,43.4162,42.7361,61.8019,62.0341,55.3674,0.0,74.9232,75.7174,73.9624,83.7696,91.9424,52.4334,77.7373,72.0317,93.2063,79.2093,86.9755,100.304,93.7717,100.219,104.32799999999999,79.4654,20.9503,22.3539,19.7414,22.4042,20.8331,18.0229,16.8021
OIT96316,383.407,385.51599999999996,392.52099999999996,391.708,419.111,402.499,423.759,401.751,324.736,338.76199999999994,339.926,345.86699999999996,169.503,169.543,168.707,135.678,140.517,134.466,141.56,161.4,158.502,149.751,159.988,139.297,129.19299999999998,111.639,0.0,134.388,145.937,296.83299999999997,304.945,307.712,189.55900000000003,316.551,322.491,596.972,574.048,553.342,635.36,641.126,621.977,655.811,281.858,107.90100000000001,110.99700000000001,93.0973,90.014,85.0634,88.4263,89.7737
OIT96317,3486.19,3569.66,3491.35,3513.37,3561.22,3576.82,3581.9,3529.79,3110.24,3086.26,3135.24,3049.68,4034.6,4069.14,4055.39,5221.65,5171.69,5182.11,5134.48,4924.15,4836.09,4845.69,4848.59,2912.47,2921.56,2617.75,4162.14,2898.64,2862.26,669.582,648.762,677.556,3721.0,629.2909999999999,622.991,1126.31,1134.36,1139.48,1057.49,1039.05,990.885,1030.58,714.298,1949.28,1913.23,3114.24,3053.91,3080.22,2999.37,2984.74
OIT96318,263.127,255.49200000000002,258.538,245.68,250.39,234.8,251.71599999999998,250.07299999999998,235.446,234.988,238.328,217.08,161.84799999999998,164.99599999999998,156.167,204.77900000000002,200.298,211.575,198.051,176.567,178.16400000000002,173.543,176.32,427.741,435.064,419.805,812.953,404.61699999999996,408.204,82.5018,96.7472,89.2833,321.464,58.7116,67.7564,130.382,130.237,131.58,127.262,125.801,127.26899999999999,125.87,118.365,167.71900000000002,171.66,154.36,164.114,160.47299999999998,157.189,155.121
OIT96319,114.934,116.27600000000001,116.897,119.39399999999999,121.18299999999999,115.35,115.834,114.51799999999999,116.441,119.76899999999999,118.40100000000001,118.421,96.5097,100.04899999999999,101.331,98.3456,100.016,94.9961,95.1481,95.2261,97.9634,94.7305,96.5028,322.719,325.30400000000003,298.842,466.421,205.558,204.753,282.768,270.036,274.688,91.4755,182.24599999999998,181.24200000000002,127.837,126.555,122.58,128.672,123.52600000000001,124.845,126.306,332.791,667.0039999999999,672.568,843.938,836.206,848.845,855.145,839.35
OIT96320,780.117,799.763,776.58,778.2230000000001,794.67,837.893,831.81,789.4060000000001,831.967,832.9780000000001,824.133,828.779,472.71,440.217,455.088,290.975,305.617,289.53700000000003,313.225,388.41900000000004,367.74300000000005,362.754,366.67400000000004,1076.57,1030.8,898.2289999999999,2693.3,1002.56,980.831,535.934,544.178,516.653,632.8290000000001,380.121,337.351,125.595,154.94899999999998,123.014,364.56800000000004,355.459,352.691,350.603,639.672,1104.83,1060.31,722.637,714.5089999999999,747.5139999999999,738.2260000000001,692.685
OIT96321,5131.07,5127.06,5139.19,5137.66,5001.24,5004.14,4976.32,5009.54,4793.45,4799.24,4826.56,4810.26,2843.37,2838.82,2824.55,2313.18,2293.05,2293.73,2302.95,2424.06,2438.5,2397.75,2417.13,3400.99,3400.7,3430.13,2780.56,3259.06,3208.52,1559.99,1592.65,1595.92,3126.79,1628.52,1635.33,2339.07,2359.62,2351.2,2299.79,2308.17,2289.55,2297.6,2047.15,2919.11,2899.23,2611.83,2594.27,2606.21,2664.22,2613.49
OIT96322,12008.4,12102.2,12058.9,12124.1,12358.5,12344.8,12370.9,12326.0,11183.9,11110.3,11056.8,11071.3,9800.78,9795.1,9760.84,8218.43,8168.52,8178.11,8130.96,9165.79,9170.49,9144.46,9175.9,7061.15,7018.11,6726.41,6564.13,7029.9,7050.75,4754.51,4643.88,4654.68,6592.54,4687.56,4731.51,6742.8,6652.33,6678.06,7316.79,7376.78,7451.87,7198.45,5569.02,10610.2,10720.7,6313.35,6384.8,6369.95,6315.84,6422.03
OIT96323,762.472,776.306,790.325,773.3639999999999,752.824,745.058,720.721,729.914,746.952,740.466,713.688,786.676,1997.41,1984.48,1910.9,1732.27,1709.91,1737.98,1719.43,1568.24,1578.08,1622.27,1611.1,4183.75,4275.87,4444.38,4466.1,4081.0,4088.13,1732.97,1695.05,1677.49,1452.49,1436.16,1408.03,634.526,607.764,647.602,603.059,592.379,583.377,615.88,1579.8,880.4889999999999,842.69,1568.2,1491.78,1551.65,1629.43,1637.96
OIT96324,224.608,231.041,221.75,213.59099999999998,227.737,226.657,226.511,227.36599999999999,269.422,267.195,265.415,241.048,80.9325,75.4762,70.388,76.3305,79.9194,76.8713,78.7858,80.8958,81.5806,74.6966,77.2555,267.517,271.432,292.557,348.63800000000003,247.94,244.637,187.312,200.622,205.43599999999998,281.716,170.326,161.963,63.8157,70.0474,71.1156,82.6151,81.4429,86.2748,79.5372,208.77,92.5525,88.8555,62.5027,58.8052,60.044,63.9542,60.2297
OIT96325,347.95300000000003,325.439,353.811,345.561,332.07300000000004,329.94300000000004,320.909,314.18,339.565,354.995,351.601,331.62,81.1227,84.2777,84.7398,62.5624,66.8363,75.76100000000001,64.442,72.4329,73.708,72.3689,77.32600000000001,403.134,405.673,244.886,0.0,283.878,297.106,216.18099999999998,199.675,204.843,189.74400000000003,282.778,289.33,97.3999,97.073,106.444,167.449,150.893,139.227,142.512,315.343,109.682,107.964,70.1861,73.8612,75.7329,68.7016,75.4544
OIT96326,1247.21,1264.12,1171.78,1178.45,1239.41,1218.72,1255.49,1251.87,1138.69,1091.14,1038.96,1188.35,385.75800000000004,394.62,364.61199999999997,359.161,337.95300000000003,371.81199999999995,375.809,374.379,333.41,409.912,374.88,1683.92,1732.34,1611.23,0.0,1336.46,1409.38,1694.0,1624.91,1763.72,745.357,2189.65,2041.84,1329.46,1332.56,1300.28,1335.68,1237.98,1365.95,1404.42,2103.65,636.759,686.638,887.988,910.79,892.852,910.005,876.209
OIT96327,4847.18,4819.92,4912.13,5065.43,4759.09,4683.46,4762.76,4898.56,4777.93,4996.42,4760.31,4821.54,1620.56,1687.78,1595.45,1853.39,1845.45,1885.08,1815.65,1610.74,1626.94,1621.7,1592.48,7160.73,7308.9,5670.28,0.0,5375.57,5547.8,6150.75,6251.25,6090.82,4342.0,5750.64,5764.08,4407.43,4300.58,4051.15,3714.02,3807.76,3762.36,3837.0,5815.81,2703.94,2490.97,2876.34,2887.52,2953.04,3009.73,3084.5
OIT96328,271.885,274.187,275.079,279.21,254.643,260.91900000000004,255.47,259.219,304.765,289.247,290.139,288.843,226.59900000000002,230.018,233.80700000000002,179.49099999999999,171.32299999999998,176.357,173.97799999999998,194.24900000000002,199.983,197.895,192.649,405.009,403.176,469.885,309.764,347.213,350.70300000000003,369.837,374.529,374.403,273.382,298.356,290.082,203.176,208.782,194.36599999999999,203.192,205.23,210.34400000000002,213.12599999999998,352.298,367.908,366.61199999999997,294.272,306.085,301.01099999999997,313.899,310.666
OIT96329,127.684,123.385,131.459,135.249,131.571,129.75,134.526,135.924,151.845,147.004,151.048,151.547,37.6945,36.1918,34.8307,28.8358,32.0377,29.3419,24.2206,33.8713,31.5063,34.2779,32.7846,69.999,69.9819,27.4061,0.0,85.4327,88.2963,186.29,176.34900000000002,177.378,107.66799999999999,88.2309,87.7628,110.189,105.973,105.90299999999999,109.81299999999999,114.522,113.706,115.773,88.5021,31.1741,27.0523,17.9362,17.9739,21.5148,18.9448,23.6729
OIT96330,29.4854,26.9314,27.5151,27.7539,24.5086,25.5775,25.1965,26.4002,22.8326,26.5542,22.1721,27.8039,18.0991,16.9251,19.6206,10.2268,9.04353,10.1904,9.42929,11.7402,14.3785,11.1924,11.6327,23.5533,27.180999999999997,27.7061,0.0,36.0093,38.7173,79.0657,85.5229,82.7506,13.7047,44.631,47.3019,40.7262,35.3312,38.0124,52.6008,51.2265,45.8836,48.7391,60.1896,16.5725,14.2688,8.35603,10.994000000000002,10.1136,10.423,9.898430000000001
OIT96331,380.35900000000004,371.56699999999995,370.374,361.855,384.486,389.61,379.079,376.454,377.098,365.74,366.522,360.851,737.3480000000001,753.1289999999999,745.0260000000001,475.871,476.974,480.24300000000005,489.92,531.754,532.9,553.268,524.701,629.544,614.052,622.8530000000001,0.0,920.675,915.915,887.08,897.618,902.048,320.079,842.674,840.2439999999999,645.34,690.8789999999999,648.168,663.6439999999999,658.923,687.845,675.965,803.688,673.972,706.956,550.318,594.331,559.91,541.389,545.183
OIT96332,46.2369,48.3153,50.3783,43.7707,42.4324,53.5528,42.1618,46.9817,58.9202,55.7916,61.9527,60.9743,19.0409,18.2983,16.7592,12.0869,11.2901,10.6489,12.5462,13.7458,12.2546,13.0558,16.4449,68.3621,64.8018,50.4178,0.0,59.8344,63.1547,140.548,144.666,146.27100000000002,51.7961,86.9049,81.4798,92.7845,97.477,91.7351,104.58200000000001,99.1828,98.8769,97.9356,96.4195,55.8921,51.1064,36.4938,30.2316,34.1473,36.2744,32.3514
OIT96333,186.081,182.524,179.352,180.351,179.01,172.179,177.921,184.481,183.982,181.48,179.47,186.704,64.0287,68.6289,61.7871,46.5249,47.4658,50.78,49.567,52.4979,51.8384,53.25,55.5951,161.31,156.792,176.94400000000002,265.28,139.30700000000002,130.77,338.36800000000005,315.39099999999996,324.132,120.102,250.93900000000002,247.858,236.77599999999998,239.729,251.739,261.98400000000004,255.75799999999998,269.378,270.858,266.767,200.595,193.032,128.054,113.8,116.855,127.38799999999999,119.64399999999999
OIT96334,96.0321,93.6922,100.167,99.26700000000001,92.3417,92.4642,95.8673,96.3849,94.7948,107.37100000000001,107.553,105.18299999999999,34.2349,37.5695,32.9471,32.3067,32.5213,28.913,36.5344,27.1129,31.5007,33.1129,30.0047,164.31400000000002,179.622,179.68,0.0,144.558,143.096,295.993,287.52,298.375,74.7768,216.553,204.89700000000002,174.237,170.924,174.507,202.1,193.90599999999998,200.75799999999998,195.248,255.173,220.685,196.96,150.785,158.392,164.91,155.627,161.11700000000002
OIT96335,234.06099999999998,227.23,220.532,222.89,206.388,210.84799999999998,218.315,222.32299999999998,247.418,241.05599999999998,236.359,246.22099999999998,80.6283,84.5104,81.4062,77.5389,81.4262,83.3561,80.1517,84.6241,83.4394,79.3419,83.7866,306.879,323.548,384.70300000000003,0.0,230.435,243.863,559.762,536.39,526.776,242.49900000000002,394.129,394.278,421.29699999999997,447.32300000000004,421.793,372.398,364.97,388.07300000000004,370.673,438.952,463.906,447.61300000000006,285.163,276.246,282.267,285.348,291.158
OIT96336,208.645,210.292,205.555,207.79,213.31400000000002,213.021,213.856,211.482,241.438,239.863,229.372,251.054,62.3813,62.5355,67.1551,53.5729,54.7722,51.2682,57.233999999999995,60.3913,61.132,58.3478,58.8134,346.168,337.385,334.601,167.21400000000003,292.621,288.5,494.11400000000003,499.20300000000003,503.82199999999995,229.028,345.79,349.999,262.203,266.402,263.22900000000004,266.41,266.039,260.349,266.154,410.345,235.81,225.232,173.78900000000002,177.22,177.331,178.062,186.05200000000002
OIT96337,437.958,434.092,431.111,427.615,427.728,436.75199999999995,448.745,430.19199999999995,479.155,454.71,462.33,445.981,245.375,237.06099999999998,256.711,250.43,261.55,250.17,249.24599999999998,244.44799999999998,254.793,246.053,244.12599999999998,425.972,450.12300000000005,481.15,1064.85,429.463,429.816,1029.1,1094.13,1059.09,461.756,733.184,751.865,456.037,466.852,463.06699999999995,440.76099999999997,441.525,439.651,446.66,849.306,728.885,761.738,720.8330000000001,698.17,711.2389999999999,687.953,712.096
OIT96338,5847.0,5861.22,5870.84,5829.32,6321.76,6324.14,6344.01,6350.31,7129.13,7131.16,7079.4,7049.89,1648.51,1667.06,1650.17,1484.45,1472.82,1489.07,1494.72,1918.84,1923.67,1949.6,1934.33,7463.03,7449.48,7683.91,9736.96,4168.72,4158.63,1853.2,1876.82,1877.9,5233.8,3466.14,3480.36,8430.39,8396.25,8387.46,7900.47,7842.17,7870.73,7879.07,2853.73,1424.79,1422.04,1139.92,1140.95,1139.33,1122.99,1119.0
OIT96339,2220.13,2151.97,2216.52,2198.75,1811.03,1773.22,1796.65,1817.34,2037.55,2043.24,2062.57,2016.94,2769.52,2778.02,2788.07,3432.04,3443.73,3443.82,3472.19,2608.03,2585.94,2618.51,2553.05,751.705,735.727,716.9019999999999,594.9780000000001,1689.41,1686.96,269.345,254.695,259.808,5709.58,309.351,305.282,256.967,247.77200000000002,245.10299999999998,230.97799999999998,234.78900000000002,228.467,241.74400000000003,263.26599999999996,160.80700000000002,166.29,111.35,116.35700000000001,126.905,113.146,122.375
OIT96340,2089.71,2040.47,2033.74,2072.19,1696.71,1675.86,1702.03,1714.25,1930.38,1923.46,1950.02,1955.75,2647.26,2642.42,2678.96,3693.57,3733.43,3720.0,3698.35,2524.94,2532.03,2498.92,2514.83,830.689,836.044,686.201,861.942,1788.69,1776.37,307.586,312.184,315.882,5459.96,233.945,220.68900000000002,164.033,152.072,143.714,147.578,128.92600000000002,139.559,129.583,196.73,160.656,161.664,120.76700000000001,118.48299999999999,120.09,130.847,128.971
OIT96341,982.625,974.928,981.2180000000001,956.6469999999999,983.428,963.222,989.5160000000001,987.1189999999999,1031.36,1030.47,1051.22,1022.54,334.30699999999996,349.10900000000004,350.708,260.735,258.514,259.78700000000003,250.21099999999998,338.32099999999997,339.159,332.73,338.32199999999995,593.0219999999999,601.071,627.086,1158.06,684.702,683.5830000000001,913.695,913.25,887.467,712.3330000000001,932.832,939.512,1285.64,1243.15,1243.93,1230.8,1223.86,1183.55,1191.8,931.69,821.663,822.5889999999999,579.703,577.278,571.105,586.7230000000001,596.7719999999999
OIT96342,250.801,254.59400000000002,257.63,254.361,248.903,269.79900000000004,252.641,259.115,261.41900000000004,254.355,259.531,251.649,64.976,66.5278,65.6763,54.1406,62.0918,58.5944,59.0462,60.4458,63.98,64.4653,64.3194,205.407,207.826,185.94,297.991,221.333,216.68099999999998,440.575,462.501,455.38800000000003,238.23,382.173,383.341,415.582,413.167,409.371,417.468,411.67199999999997,417.022,425.333,404.036,276.249,277.373,255.834,251.90599999999998,249.205,262.237,265.73400000000004
OIT96343,274.03,271.526,274.176,272.49,265.88,268.797,264.485,273.47700000000003,294.24,287.27299999999997,287.528,290.092,215.088,206.104,211.172,201.59,193.96400000000003,195.46400000000003,197.928,195.497,204.94099999999997,196.96900000000002,193.24099999999999,344.265,346.11,326.105,409.62300000000005,365.23900000000003,371.565,423.309,404.11800000000005,413.082,267.613,444.519,447.51099999999997,255.76,268.533,277.54900000000004,327.622,325.001,327.76,328.82599999999996,490.319,310.07,305.966,308.381,306.378,298.559,302.209,293.79200000000003
OIT96344,57.8477,59.308,61.9439,60.9853,52.2456,64.6425,53.9842,57.8264,65.8995,60.0024,57.003,67.065,46.925,49.5598,44.5999,44.2175,38.0576,42.0517,40.1385,43.7578,44.3496,40.1202,40.8226,74.6722,72.2624,77.5696,0.0,73.2408,78.2912,127.215,128.886,126.98100000000001,38.5661,77.9386,78.6465,64.5229,64.456,64.5854,71.7476,70.4186,71.7808,74.2665,90.4817,51.8221,54.1526,48.9103,45.0076,48.716,48.2588,47.9871
OIT96345,11.6723,14.9226,11.63,11.5532,11.315999999999999,9.34259,8.882710000000001,11.4464,13.8755,12.4684,9.63974,10.5325,18.4468,15.3538,13.492,7.1048800000000005,6.677630000000001,7.1915,6.9639999999999995,12.384,15.5675,11.0335,15.4491,10.3934,12.5963,10.2588,0.0,16.3001,13.8643,56.9249,44.3332,50.1293,6.83096,17.3293,17.0468,16.6233,17.5131,15.434000000000001,18.9355,20.6082,18.4647,18.0243,18.3712,8.30448,8.511989999999999,4.1872,4.90752,3.31615,6.24726,4.894830000000001
OIT96346,292.313,307.737,313.95599999999996,311.882,329.315,325.49,318.818,310.373,330.594,327.918,323.05400000000003,306.144,66.027,68.1051,63.2361,46.9307,44.3997,63.7351,50.11,61.3625,60.1673,67.9433,52.8634,131.248,128.661,64.7737,0.0,144.19,142.355,341.452,337.31199999999995,330.094,231.18,315.178,298.807,225.138,227.017,216.26,355.089,352.019,336.717,338.842,290.18,63.2829,65.9762,63.8158,55.575,59.8233,60.5537,59.4673
OIT96347,28.8318,29.1967,28.7389,30.1376,26.5872,27.1273,28.4462,26.426,25.9322,27.3112,24.2788,26.0087,5.23993,5.31923,4.94321,3.6983800000000002,5.19268,4.46494,4.81515,5.55002,5.255,4.7237599999999995,5.0326699999999995,10.2281,11.5355,18.1563,0.0,11.3533,10.3442,0.0,0.0,0.029074400000000004,17.6367,0.0,0.0235061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIT96348,805.2760000000001,819.2439999999999,810.025,820.692,849.4110000000001,860.466,835.183,822.803,743.252,726.9680000000001,750.07,734.278,221.356,225.41099999999997,225.09900000000002,164.912,153.404,163.865,162.219,189.248,188.269,181.90599999999998,182.813,196.114,189.26,195.144,889.168,195.66,188.13099999999997,951.551,947.832,960.183,446.381,780.747,777.298,1637.17,1624.84,1644.82,1601.22,1609.01,1601.76,1589.26,639.387,194.605,193.11700000000002,148.744,142.655,138.29399999999998,147.869,149.077
OIT96349,625.92,633.7959999999999,611.4209999999999,623.4019999999999,654.496,636.867,644.726,646.994,568.17,583.315,571.6569999999999,562.576,239.8,240.817,246.334,167.247,171.84,172.592,172.097,203.403,201.382,202.96599999999998,201.715,166.761,162.954,157.186,270.569,165.092,166.815,963.198,955.387,945.903,350.43300000000005,716.677,719.7689999999999,1380.12,1394.01,1409.17,1400.15,1392.31,1408.11,1398.1,606.895,227.671,215.453,164.775,162.335,173.4,168.638,170.25599999999997
OIT96350,1436.92,1409.09,1430.74,1424.36,1173.1,1148.78,1168.73,1143.21,1220.51,1234.15,1271.12,1280.14,1396.7,1358.45,1401.42,2358.24,2342.65,2323.75,2336.71,1552.67,1552.23,1562.32,1573.61,352.658,353.879,409.94,0.0,787.645,758.7189999999999,421.244,415.13699999999994,412.496,4161.2,256.474,253.62900000000002,176.83,191.74099999999999,192.43900000000002,168.14700000000002,157.856,166.051,176.293,221.75,152.57299999999998,138.141,100.008,103.55799999999999,101.43,99.7063,101.796
OIT96351,213.22299999999998,223.201,222.602,221.77700000000002,218.58900000000003,218.202,209.919,215.733,232.57299999999998,245.05900000000003,240.81099999999998,237.377,129.971,130.286,128.36700000000002,102.726,103.036,102.398,103.345,115.007,117.095,114.281,116.852,129.165,120.859,86.7598,806.45,158.705,155.01,288.853,279.313,272.911,254.19,266.466,269.144,256.217,258.034,254.797,242.345,240.808,240.458,248.798,269.475,228.13400000000001,227.132,235.916,233.22400000000002,238.38400000000001,236.68200000000002,241.38299999999998
OIT96352,151.51,139.564,145.75,143.64,143.531,145.543,142.04399999999998,140.866,145.224,146.268,147.389,148.971,68.2546,61.9486,63.8133,72.7876,76.056,74.2678,70.3234,84.1399,86.9075,78.8526,80.6333,86.4422,88.4898,72.995,147.501,87.9522,92.1137,212.794,215.388,201.99599999999998,99.7457,220.5,215.976,121.495,133.686,128.722,132.976,129.164,133.03,131.013,217.74,145.553,148.373,143.384,147.02200000000002,144.408,144.638,149.34
OIT96439,40.6928,40.5115,40.6449,42.4911,39.1652,41.9246,42.1692,41.3186,46.5417,49.0586,48.097,50.3596,20.8916,24.568,25.8734,14.9196,14.265999999999998,15.5757,12.9249,19.6375,19.9556,18.5716,18.8328,45.9098,43.8099,46.2895,0.0,62.0873,59.3932,99.3178,95.7425,98.9831,46.8504,47.0175,45.387,36.4724,32.4659,35.5838,38.8755,41.4543,38.834,40.3109,48.7855,25.7132,26.6205,16.0269,17.4292,16.3169,15.2372,16.2221
OIT96353,76.8455,88.9711,79.8319,75.9299,67.2868,78.0629,80.572,77.502,70.3951,81.8428,69.4514,71.5157,66.5718,75.1036,76.7204,46.111999999999995,35.4437,46.1526,48.4132,63.176,51.486999999999995,53.7384,60.9499,107.042,119.075,47.6453,0.0,123.738,124.182,80.7826,87.6258,67.8782,63.4508,71.7731,78.9965,43.1058,31.3589,36.6588,63.0259,60.3982,60.5627,65.5129,89.985,58.9617,51.8014,34.4231,31.37,42.5371,30.0601,32.4015
OIT96354,922.205,893.041,865.23,906.365,712.184,823.062,771.497,846.367,909.293,945.467,812.168,901.193,714.966,723.115,699.197,530.835,524.953,423.69300000000004,482.25199999999995,544.02,536.186,575.927,591.156,891.702,785.08,932.816,0.0,869.998,866.363,1043.06,995.69,939.572,564.664,945.067,920.1339999999999,556.52,617.443,622.178,678.2769999999999,723.023,794.215,751.442,791.67,677.0,587.16,436.833,426.606,373.327,367.07300000000004,337.647
